sep=;
Time of day;Time (s);LabSmith_4AM01:  1:P23037 (kPa); 1:Comp. Temp (C); 2:P23038 (kPa); 2:Comp. Temp (C);
13:26:25;521.765;45.469;23.897;29.687;24.619;
13:26:26;522.281;48.584;23.897;31.512;24.619;
13:26:26;522.781;49.604;23.914;31.267;24.621;
13:26:27;523.281;48.396;23.914;30.684;24.621;
13:26:27;523.797;46.038;23.914;30.021;24.621;
13:26:28;524.297;47.986;23.914;31.302;24.621;
13:26:28;524.812;48.128;23.905;31.048;24.619;
13:26:29;525.328;47.957;23.905;31.040;24.619;
13:26:29;525.843;46.430;23.909;30.871;24.623;
13:26:30;526.343;48.977;23.909;31.599;24.623;
13:26:30;526.843;49.265;23.909;31.825;24.623;
13:26:31;527.359;49.688;23.909;31.612;24.623;
13:26:31;527.859;48.767;23.898;30.849;24.619;
13:26:32;528.375;45.046;23.898;29.602;24.619;
13:26:32;528.875;45.405;23.892;29.897;24.620;
13:26:33;529.39;48.000;23.892;31.307;24.620;
13:26:33;529.89;47.079;23.889;29.753;24.619;
13:26:34;530.406;47.447;23.889;30.645;24.619;
13:26:34;530.906;49.103;23.889;31.912;24.619;
13:26:35;531.422;47.708;23.889;31.208;24.619;
13:26:35;531.937;49.257;23.876;30.882;24.618;
13:26:36;532.437;45.749;23.876;30.099;24.618;
13:26:36;532.953;47.705;23.882;30.330;24.616;
13:26:37;533.468;46.964;23.882;29.422;24.616;
13:26:37;533.968;45.675;23.867;29.081;24.615;
13:26:38;534.468;44.987;23.867;29.401;24.615;
13:26:38;534.984;44.973;23.867;29.041;24.615;
13:26:39;535.484;48.693;23.867;31.198;24.615;
13:26:39;535.984;46.946;23.867;30.287;24.615;
13:26:40;536.5;47.997;23.880;30.354;24.615;
13:26:40;537;47.978;23.880;31.515;24.615;
13:26:41;537.515;46.908;23.871;29.645;24.611;
13:26:41;538.031;45.446;23.871;29.035;24.611;
13:26:42;538.531;45.800;23.871;29.467;24.611;
13:26:42;539.047;47.183;23.871;30.500;24.611;
13:26:43;539.562;47.903;23.881;30.449;24.616;
13:26:43;540.062;49.156;23.881;31.881;24.616;
13:26:44;540.578;49.850;23.871;32.166;24.614;
13:26:44;541.078;46.048;23.871;29.541;24.614;
13:26:45;541.593;46.824;23.872;30.473;24.617;
13:26:45;542.109;47.268;23.872;30.218;24.617;
13:26:46;542.609;47.217;23.872;30.776;24.617;
13:26:46;543.125;47.532;23.872;30.878;24.617;
13:26:47;543.625;48.535;23.862;31.547;24.614;
13:26:47;544.125;49.427;23.862;32.260;24.614;
13:26:48;544.64;48.661;23.859;30.988;24.616;
13:26:48;545.14;47.116;23.859;30.820;24.616;
13:26:49;545.656;47.915;23.858;31.222;24.615;
13:26:49;546.172;47.889;23.858;31.016;24.615;
13:26:50;546.672;47.565;23.858;30.894;24.615;
13:26:50;547.172;48.260;23.858;31.115;24.615;
13:26:51;547.687;47.300;23.847;31.265;24.617;
13:26:52;548.203;48.811;23.847;31.699;24.617;
13:26:52;548.703;49.334;23.853;31.960;24.618;
13:26:53;549.218;49.266;23.853;31.790;24.618;
13:26:53;549.718;47.371;23.853;31.208;24.618;
13:26:54;550.234;46.863;23.853;29.657;24.618;
13:26:54;550.734;44.196;23.838;28.677;24.617;
13:26:55;551.234;45.004;23.838;28.838;24.617;
13:26:55;551.75;45.874;23.848;30.361;24.620;
13:26:56;552.25;46.914;23.848;30.534;24.620;
13:26:56;552.765;49.428;23.839;31.201;24.618;
13:26:57;553.281;49.388;23.839;31.552;24.618;
13:26:57;553.797;48.133;23.839;30.453;24.618;
13:26:58;554.297;47.038;23.839;29.663;24.618;
13:26:58;554.797;47.833;23.859;30.742;24.621;
13:26:59;555.312;46.589;23.859;30.833;24.621;
13:26:59;555.812;46.675;23.846;30.729;24.620;
13:27:00;556.312;48.109;23.846;31.410;24.620;
13:27:00;556.828;47.843;23.846;30.391;24.620;
13:27:01;557.343;48.462;23.846;31.965;24.620;
13:27:01;557.843;48.604;23.846;32.014;24.620;
13:27:02;558.359;48.366;23.855;31.498;24.626;
13:27:02;558.859;47.698;23.855;31.042;24.626;
13:27:03;559.359;47.401;23.844;30.943;24.625;
13:27:03;559.875;45.928;23.844;29.359;24.625;
13:27:04;560.375;47.996;23.851;31.441;24.628;
13:27:04;560.89;48.420;23.851;30.631;24.628;
13:27:05;561.39;49.083;23.851;31.886;24.628;
13:27:05;561.89;48.943;23.851;32.254;24.628;
13:27:06;562.406;48.802;23.841;32.017;24.627;
13:27:06;562.906;48.363;23.841;31.647;24.627;
13:27:07;563.422;47.425;23.844;30.948;24.632;
13:27:07;563.922;46.692;23.844;30.406;24.632;
13:27:08;564.437;47.365;23.844;30.661;24.632;
13:27:08;564.953;46.259;23.844;29.870;24.632;
13:27:09;565.453;47.454;23.838;30.409;24.631;
13:27:09;565.953;48.043;23.838;30.643;24.631;
13:27:10;566.468;48.869;23.836;31.744;24.635;
13:27:10;566.968;48.413;23.836;31.489;24.635;
13:27:11;567.468;48.436;23.835;30.930;24.633;
13:27:11;567.984;46.502;23.835;30.806;24.633;
13:27:12;568.484;46.491;23.835;30.589;24.633;
13:27:12;568.984;47.762;23.835;31.085;24.633;
13:27:13;569.5;48.949;23.827;31.794;24.635;
13:27:13;570;48.416;23.827;30.713;24.635;
13:27:14;570.5;48.477;23.827;30.716;24.635;
13:27:14;571;47.970;23.831;30.685;24.635;
13:27:15;571.5;48.159;23.831;30.492;24.635;
13:27:15;572.015;46.198;23.817;29.413;24.636;
13:27:16;572.531;44.511;23.817;28.626;24.636;
13:27:16;573.031;46.383;23.817;29.616;24.636;
13:27:17;573.531;47.650;23.817;31.292;24.636;
13:27:17;574.031;48.171;23.828;30.668;24.638;
13:27:18;574.547;48.512;23.828;30.944;24.638;
13:27:18;575.062;48.428;23.819;30.770;24.637;
13:27:19;575.578;47.116;23.819;30.091;24.637;
13:27:19;576.078;46.024;23.819;29.321;24.637;
13:27:20;576.578;47.198;23.819;30.815;24.637;
13:27:20;577.093;46.999;23.840;30.748;24.643;
13:27:21;577.593;47.170;23.840;30.799;24.643;
13:27:21;578.109;47.675;23.827;30.082;24.642;
13:27:22;578.625;48.551;23.827;30.660;24.642;
13:27:22;579.14;49.393;23.830;32.133;24.647;
13:27:23;579.64;46.039;23.830;30.263;24.647;
13:27:23;580.156;46.276;23.830;29.922;24.647;
13:27:24;580.656;47.571;23.830;30.487;24.647;
13:27:24;581.172;47.177;23.825;30.299;24.644;
13:27:25;581.687;46.148;23.825;29.980;24.644;
13:27:26;582.187;46.458;23.818;29.519;24.645;
13:27:26;582.703;46.533;23.818;29.663;24.645;
13:27:27;583.203;46.676;23.818;29.630;24.645;
13:27:27;583.703;46.432;23.818;29.914;24.645;
13:27:28;584.218;46.398;23.823;29.673;24.645;
13:27:28;584.734;46.251;23.823;29.091;24.645;
13:27:29;585.25;45.852;23.812;29.196;24.642;
13:27:29;585.75;44.348;23.812;28.156;24.642;
13:27:30;586.265;46.443;23.832;30.417;24.641;
13:27:30;586.765;47.166;23.832;30.972;24.641;
13:27:31;587.265;47.268;23.832;29.982;24.641;
13:27:31;587.781;49.049;23.832;31.235;24.641;
13:27:32;588.281;47.758;23.823;31.952;24.640;
13:27:32;588.797;48.534;23.823;31.376;24.640;
13:27:33;589.312;47.072;23.827;30.529;24.641;
13:27:33;589.812;46.096;23.827;29.532;24.641;
13:27:34;590.328;46.447;23.827;29.265;24.641;
13:27:34;590.843;48.557;23.827;30.919;24.641;
13:27:35;591.343;47.308;23.821;30.886;24.639;
13:27:35;591.859;47.313;23.821;29.975;24.639;
13:27:36;592.359;48.176;23.817;30.503;24.638;
13:27:36;592.859;47.179;23.817;29.939;24.638;
13:27:37;593.375;46.754;23.817;29.879;24.638;
13:27:37;593.875;44.652;23.819;28.332;24.638;
13:27:38;594.39;44.221;23.819;28.972;24.638;
13:27:38;594.89;45.021;23.819;28.426;24.638;
13:27:39;595.406;46.194;23.819;29.145;24.638;
13:27:39;595.906;47.837;23.807;30.353;24.635;
13:27:40;596.406;46.344;23.807;29.546;24.635;
13:27:40;596.922;45.998;23.829;29.223;24.636;
13:27:41;597.422;47.138;23.829;29.866;24.636;
13:27:41;597.937;46.234;23.829;29.709;24.636;
13:27:42;598.437;45.587;23.829;29.105;24.636;
13:27:42;598.953;45.198;23.819;28.639;24.636;
13:27:43;599.468;45.755;23.819;29.011;24.636;
13:27:43;599.968;46.103;23.817;30.221;24.637;
13:27:44;600.468;47.217;23.817;30.092;24.637;
13:27:44;600.984;47.253;23.815;30.538;24.636;
13:27:45;601.484;47.604;23.815;30.889;24.636;
13:27:45;601.984;47.251;23.815;30.472;24.636;
13:27:46;602.5;45.881;23.815;29.177;24.636;
13:27:46;603;44.557;23.812;28.343;24.637;
13:27:47;603.5;45.407;23.812;30.214;24.637;
13:27:47;604.015;47.092;23.812;30.865;24.635;
13:27:48;604.515;47.487;23.812;30.640;24.635;
13:27:48;605.015;47.563;23.803;30.832;24.634;
13:27:49;605.531;47.558;23.803;30.912;24.634;
13:27:49;606.031;45.825;23.803;30.278;24.634;
13:27:50;606.547;44.168;23.803;28.429;24.634;
13:27:50;607.047;45.845;23.808;30.185;24.631;
13:27:51;607.562;44.357;23.808;29.180;24.631;
13:27:51;608.062;45.909;23.796;29.244;24.630;
13:27:52;608.578;47.101;23.796;30.653;24.630;
13:27:52;609.093;46.653;23.796;31.034;24.630;
13:27:53;609.593;47.314;23.796;30.992;24.630;
13:27:53;610.093;46.932;23.803;29.648;24.628;
13:27:54;610.593;47.126;23.803;29.826;24.628;
13:27:54;611.093;45.799;23.791;29.427;24.626;
13:27:55;611.609;44.909;23.791;28.673;24.626;
13:27:55;612.125;46.331;23.791;30.220;24.626;
13:27:56;612.625;45.428;23.807;28.474;24.627;
13:27:56;613.125;45.679;23.807;29.125;24.627;
13:27:57;613.625;46.620;23.807;29.306;24.627;
13:27:57;614.14;46.162;23.807;29.416;24.627;
13:27:58;614.64;46.611;23.799;29.709;24.623;
13:27:58;615.156;46.904;23.799;29.824;24.623;
13:27:59;615.672;46.937;23.808;29.815;24.627;
13:27:59;616.172;45.955;23.808;29.155;24.627;
13:28:00;616.687;45.889;23.808;28.970;24.627;
13:28:01;617.187;46.676;23.808;31.005;24.627;
13:28:01;617.687;46.115;23.797;30.266;24.624;
13:28:02;618.203;47.313;23.797;29.817;24.624;
13:28:02;618.718;45.297;23.799;29.985;24.624;
13:28:03;619.234;48.121;23.799;31.611;24.624;
13:28:03;619.734;47.095;23.793;30.713;24.621;
13:28:04;620.234;48.116;23.793;31.207;24.621;
13:28:04;620.734;46.054;23.793;29.149;24.621;
13:28:05;621.25;45.492;23.793;28.805;24.621;
13:28:05;621.765;46.158;23.789;29.062;24.621;
13:28:06;622.265;46.045;23.789;29.114;24.621;
13:28:06;622.781;46.763;23.791;30.880;24.620;
13:28:07;623.281;46.460;23.791;30.660;24.620;
13:28:07;623.781;47.238;23.791;30.857;24.620;
13:28:08;624.281;46.284;23.791;30.531;24.620;
13:28:08;624.781;46.066;23.780;30.618;24.615;
13:28:09;625.297;45.890;23.780;29.996;24.615;
13:28:09;625.797;46.020;23.793;30.287;24.614;
13:28:10;626.297;45.265;23.793;29.713;24.614;
13:28:10;626.812;47.354;23.791;30.914;24.608;
13:28:11;627.312;46.218;23.791;30.259;24.608;
13:28:11;627.828;46.375;23.791;30.926;24.608;
13:28:12;628.328;46.561;23.791;29.762;24.608;
13:28:12;628.828;46.890;23.791;29.470;24.608;
13:28:13;629.343;45.261;23.800;28.658;24.608;
13:28:13;629.859;44.411;23.800;29.315;24.608;
13:28:14;630.375;47.321;23.790;30.194;24.602;
13:28:14;630.875;46.502;23.790;29.453;24.602;
13:28:15;631.375;44.835;23.790;28.962;24.601;
13:28:15;631.875;46.668;23.790;30.694;24.601;
13:28:16;632.39;46.374;23.790;29.639;24.601;
13:28:16;632.89;47.462;23.790;31.054;24.601;
13:28:17;633.406;47.269;23.788;31.133;24.594;
13:28:17;633.906;47.551;23.788;30.235;24.594;
13:28:18;634.422;47.149;23.780;30.030;24.592;
13:28:18;634.922;46.946;23.780;29.871;24.592;
13:28:19;635.422;47.210;23.780;30.799;24.592;
13:28:19;635.937;47.553;23.780;30.750;24.592;
13:28:20;636.437;47.288;23.787;30.581;24.587;
13:28:20;636.953;46.868;23.787;30.984;24.587;
13:28:21;637.453;47.812;23.777;31.140;24.583;
13:28:21;637.968;46.842;23.777;30.706;24.583;
13:28:22;638.484;46.498;23.799;30.649;24.583;
13:28:22;639;47.660;23.799;30.420;24.583;
13:28:23;639.5;47.300;23.799;30.476;24.583;
13:28:23;640;46.557;23.799;29.295;24.583;
13:28:24;640.515;47.478;23.789;31.042;24.579;
13:28:24;641.031;47.737;23.789;30.972;24.579;
13:28:25;641.531;45.409;23.792;29.343;24.577;
13:28:25;642.047;46.989;23.792;30.009;24.577;
13:28:26;642.547;45.023;23.792;28.708;24.577;
13:28:26;643.062;45.423;23.792;28.903;24.577;
13:28:27;643.562;46.109;23.788;30.044;24.575;
13:28:27;644.078;45.132;23.788;29.842;24.575;
13:28:28;644.578;44.554;23.780;29.488;24.573;
13:28:28;645.093;45.519;23.780;30.126;24.573;
13:28:29;645.593;45.429;23.787;29.012;24.572;
13:28:29;646.093;45.775;23.787;29.293;24.572;
13:28:30;646.609;45.116;23.787;28.983;24.572;
13:28:30;647.109;46.530;23.787;30.511;24.572;
13:28:31;647.609;45.670;23.787;29.046;24.572;
13:28:31;648.109;45.657;23.787;30.426;24.567;
13:28:32;648.625;46.426;23.787;29.556;24.567;
13:28:32;649.14;43.373;23.797;28.609;24.570;
13:28:33;649.64;46.004;23.797;29.738;24.570;
13:28:33;650.156;45.294;23.797;28.812;24.570;
13:28:34;650.656;47.062;23.797;30.416;24.570;
13:28:34;651.172;45.705;23.788;30.379;24.568;
13:28:35;651.687;46.841;23.788;30.123;24.568;
13:28:36;652.187;46.001;23.782;30.532;24.568;
13:28:36;652.703;44.468;23.782;28.507;24.568;
13:28:37;653.203;45.966;23.787;30.152;24.565;
13:28:37;653.718;47.385;23.787;30.500;24.565;
13:28:38;654.234;46.885;23.787;30.318;24.565;
13:28:38;654.734;46.701;23.787;30.766;24.565;
13:28:39;655.234;45.543;23.780;30.228;24.563;
13:28:39;655.734;45.996;23.780;30.421;24.563;
13:28:40;656.25;45.324;23.799;29.665;24.566;
13:28:40;656.765;46.641;23.799;30.041;24.566;
13:28:41;657.265;44.471;23.789;28.482;24.563;
13:28:41;657.765;45.181;23.789;29.261;24.563;
13:28:42;658.281;44.263;23.789;28.206;24.563;
13:28:42;658.797;46.423;23.789;29.889;24.563;
13:28:43;659.297;47.225;23.788;31.081;24.564;
13:28:43;659.812;47.384;23.788;30.829;24.564;
13:28:44;660.312;46.794;23.787;30.888;24.562;
13:28:44;660.828;46.603;23.787;30.969;24.562;
13:28:45;661.343;46.618;23.787;30.758;24.562;
13:28:45;661.843;44.816;23.787;28.963;24.562;
13:28:46;662.359;47.415;23.777;30.049;24.560;
13:28:46;662.859;49.016;23.777;31.975;24.560;
13:28:47;663.359;49.037;23.791;32.148;24.561;
13:28:47;663.875;50.005;23.791;32.531;24.561;
13:28:48;664.375;48.012;23.788;30.624;24.559;
13:28:48;664.89;47.682;23.788;30.175;24.559;
13:28:49;665.39;46.515;23.788;29.753;24.559;
13:28:49;665.89;46.894;23.788;29.733;24.559;
13:28:50;666.406;47.078;23.794;29.791;24.560;
13:28:50;666.922;48.734;23.794;31.554;24.560;
13:28:51;667.422;46.795;23.794;30.473;24.560;
13:28:51;667.922;46.808;23.787;30.385;24.558;
13:28:52;668.422;46.685;23.787;30.894;24.558;
13:28:52;668.937;48.888;23.787;31.600;24.558;
13:28:53;669.437;47.779;23.787;31.180;24.558;
13:28:53;669.953;46.007;23.785;29.728;24.557;
13:28:54;670.453;46.229;23.785;30.393;24.557;
13:28:54;670.968;47.191;23.787;31.087;24.554;
13:28:55;671.468;45.645;23.787;29.659;24.554;
13:28:55;671.984;48.521;23.777;31.622;24.552;
13:28:56;672.5;47.495;23.777;31.424;24.552;
13:28:56;673;48.180;23.777;30.924;24.552;
13:28:57;673.515;48.240;23.777;31.330;24.552;
13:28:57;674.015;46.928;23.794;29.558;24.550;
13:28:58;674.531;46.520;23.794;29.295;24.550;
13:28:58;675.031;46.877;23.790;30.495;24.548;
13:28:59;675.547;46.056;23.790;30.126;24.548;
13:28:59;676.047;47.298;23.790;29.873;24.548;
13:29:00;676.547;47.824;23.790;31.703;24.548;
13:29:00;677.062;46.436;23.796;29.700;24.549;
13:29:01;677.562;47.964;23.796;30.899;24.549;
13:29:01;678.078;47.327;23.790;30.231;24.545;
13:29:02;678.578;45.405;23.790;29.022;24.545;
13:29:02;679.078;44.218;23.784;29.009;24.545;
13:29:03;679.593;45.222;23.784;30.003;24.545;
13:29:03;680.093;45.002;23.784;29.624;24.545;
13:29:04;680.593;44.889;23.784;29.213;24.545;
13:29:04;681.109;44.794;23.790;29.105;24.542;
13:29:05;681.609;46.652;23.790;30.770;24.542;
13:29:05;682.125;46.277;23.783;29.372;24.538;
13:29:06;682.64;46.730;23.783;29.781;24.538;
13:29:06;683.14;45.679;23.783;28.687;24.538;
13:29:07;683.656;46.500;23.783;29.849;24.538;
13:29:07;684.156;45.893;23.801;29.264;24.542;
13:29:08;684.656;47.684;23.801;30.982;24.542;
13:29:08;685.156;48.163;23.792;31.261;24.539;
13:29:09;685.672;48.001;23.792;31.155;24.539;
13:29:10;686.187;47.722;23.790;30.901;24.539;
13:29:10;686.687;48.153;23.790;30.617;24.539;
13:29:11;687.187;48.032;23.790;30.918;24.539;
13:29:11;687.703;44.664;23.790;28.846;24.539;
13:29:12;688.218;46.132;23.790;29.207;24.536;
13:29:12;688.718;46.885;23.790;29.943;24.536;
13:29:13;689.218;48.340;23.779;31.461;24.535;
13:29:13;689.734;47.464;23.779;30.255;24.535;
13:29:14;690.234;47.039;23.779;30.044;24.535;
13:29:14;690.734;45.782;23.779;29.354;24.535;
13:29:15;691.25;46.454;23.779;30.336;24.535;
13:29:15;691.75;46.560;23.793;30.462;24.534;
13:29:16;692.25;44.876;23.793;28.494;24.534;
13:29:16;692.765;43.962;23.790;28.378;24.531;
13:29:17;693.281;46.168;23.790;29.493;24.531;
13:29:17;693.781;46.492;23.800;29.594;24.533;
13:29:18;694.297;45.421;23.800;29.981;24.533;
13:29:18;694.797;46.270;23.800;29.317;24.533;
13:29:19;695.312;46.132;23.800;28.992;24.533;
13:29:19;695.812;44.615;23.791;29.373;24.531;
13:29:20;696.328;44.946;23.791;29.038;24.531;
13:29:20;696.828;43.554;23.793;27.774;24.533;
13:29:21;697.328;43.602;23.793;27.610;24.533;
13:29:21;697.843;43.018;23.793;27.525;24.533;
13:29:22;698.343;44.909;23.793;29.010;24.533;
13:29:22;698.843;43.969;23.790;28.168;24.529;
13:29:23;699.359;46.651;23.790;29.957;24.529;
13:29:23;699.859;47.683;23.784;30.972;24.531;
13:29:24;700.359;43.973;23.784;28.610;24.531;
13:29:24;700.875;42.970;23.790;28.100;24.529;
13:29:25;701.39;45.951;23.790;29.401;24.529;
13:29:25;701.89;45.999;23.790;30.164;24.529;
13:29:26;702.406;47.001;23.790;30.825;24.529;
13:29:26;702.922;47.261;23.779;30.862;24.527;
13:29:27;703.422;46.822;23.779;30.486;24.527;
13:29:27;703.922;48.094;23.795;30.296;24.530;
13:29:28;704.437;47.945;23.795;31.706;24.530;
13:29:28;704.937;47.621;23.791;31.178;24.528;
13:29:29;705.437;47.518;23.791;31.253;24.528;
13:29:29;705.953;48.706;23.791;31.972;24.528;
13:29:30;706.453;49.025;23.791;31.783;24.528;
13:29:30;706.953;49.292;23.801;31.997;24.532;
13:29:31;707.468;49.417;23.801;31.969;24.532;
13:29:31;707.984;50.202;23.801;32.586;24.532;
13:29:32;708.484;47.819;23.792;31.041;24.529;
13:29:32;709;49.056;23.792;32.322;24.529;
13:29:33;709.5;47.725;23.792;31.092;24.529;
13:29:33;710.015;47.562;23.792;31.228;24.529;
13:29:34;710.531;47.124;23.795;31.213;24.531;
13:29:34;711.031;46.015;23.795;29.580;24.531;
13:29:35;711.547;47.870;23.792;31.515;24.528;
13:29:35;712.047;47.837;23.792;30.223;24.528;
13:29:36;712.547;48.670;23.786;32.148;24.527;
13:29:36;713.062;49.104;23.786;32.158;24.527;
13:29:37;713.562;49.110;23.786;31.831;24.527;
13:29:37;714.062;47.097;23.786;29.668;24.527;
13:29:38;714.578;46.142;23.791;30.290;24.526;
13:29:38;715.078;47.409;23.791;29.459;24.526;
13:29:39;715.593;46.612;23.780;29.675;24.521;
13:29:39;716.093;47.524;23.780;30.006;24.521;
13:29:40;716.609;48.429;23.780;30.568;24.521;
13:29:40;717.109;48.868;23.780;31.553;24.521;
13:29:41;717.609;47.540;23.801;30.317;24.521;
13:29:41;718.125;45.063;23.801;29.830;24.521;
13:29:42;718.64;47.775;23.793;31.257;24.518;
13:29:42;719.14;48.253;23.793;31.202;24.518;
13:29:43;719.64;47.899;23.800;31.093;24.520;
13:29:43;720.156;47.731;23.800;31.155;24.520;
13:29:44;720.656;46.218;23.800;29.736;24.520;
13:29:44;721.172;49.142;23.800;31.992;24.520;
13:29:45;721.687;45.893;23.793;30.428;24.516;
13:29:46;722.187;47.753;23.793;31.551;24.516;
13:29:46;722.703;48.059;23.792;30.974;24.516;
13:29:47;723.218;46.666;23.792;29.741;24.516;
13:29:47;723.734;46.091;23.792;29.685;24.516;
13:29:48;724.234;46.226;23.792;29.385;24.516;
13:29:48;724.734;46.110;23.792;28.955;24.513;
13:29:49;725.25;46.931;23.792;30.091;24.513;
13:29:49;725.75;47.035;23.785;29.944;24.511;
13:29:50;726.265;47.092;23.785;30.011;24.511;
13:29:50;726.781;47.115;23.792;29.932;24.510;
13:29:51;727.281;46.530;23.792;30.593;24.510;
13:29:51;727.797;47.711;23.792;30.268;24.510;
13:29:52;728.297;47.067;23.792;30.183;24.510;
13:29:52;728.797;46.686;23.792;29.626;24.510;
13:29:53;729.297;46.208;23.781;30.039;24.506;
13:29:53;729.812;47.333;23.781;31.287;24.506;
13:29:54;730.328;48.197;23.797;31.279;24.507;
13:29:54;730.828;47.551;23.797;30.872;24.507;
13:29:55;731.328;45.655;23.797;29.485;24.507;
13:29:55;731.843;46.395;23.797;29.387;24.507;
13:29:56;732.359;44.630;23.792;28.824;24.504;
13:29:56;732.875;46.549;23.792;30.058;24.504;
13:29:57;733.375;45.206;23.802;28.344;24.505;
13:29:57;733.875;45.711;23.802;28.955;24.505;
13:29:58;734.375;44.746;23.793;28.988;24.502;
13:29:58;734.89;46.340;23.793;29.439;24.502;
13:29:59;735.406;46.066;23.793;29.399;24.502;
13:29:59;735.906;45.541;23.793;28.964;24.502;
13:30:00;736.406;46.395;23.796;30.663;24.502;
13:30:00;736.906;45.079;23.796;28.693;24.502;
13:30:01;737.422;43.555;23.791;27.761;24.497;
13:30:01;737.922;44.665;23.791;29.665;24.497;
13:30:02;738.422;45.755;23.787;29.330;24.496;
13:30:02;738.937;44.389;23.787;29.180;24.496;
13:30:03;739.437;45.380;23.787;29.548;24.496;
13:30:03;739.937;47.402;23.787;30.961;24.496;
13:30:04;740.437;46.176;23.789;29.028;24.495;
13:30:04;740.937;46.175;23.789;29.805;24.495;
13:30:05;741.453;46.757;23.779;30.286;24.493;
13:30:05;741.953;46.437;23.779;29.806;24.493;
13:30:06;742.453;45.214;23.779;28.504;24.493;
13:30:06;742.953;46.475;23.779;29.679;24.493;
13:30:07;743.468;46.103;23.788;30.298;24.492;
13:30:07;743.984;46.567;23.788;31.057;24.492;
13:30:08;744.5;47.943;23.776;31.058;24.491;
13:30:08;745.015;45.506;23.776;28.996;24.491;
13:30:09;745.515;44.355;23.786;28.838;24.490;
13:30:09;746.031;45.799;23.786;29.751;24.490;
13:30:10;746.531;44.802;23.786;29.456;24.490;
13:30:10;747.031;44.820;23.786;29.469;24.490;
13:30:11;747.547;44.143;23.786;28.993;24.490;
13:30:11;748.047;45.687;23.773;29.004;24.487;
13:30:12;748.562;45.274;23.773;29.103;24.487;
13:30:12;749.062;46.591;23.785;29.381;24.485;
13:30:13;749.562;46.852;23.785;29.634;24.485;
13:30:13;750.062;44.705;23.785;29.294;24.485;
13:30:14;750.578;43.796;23.785;28.905;24.485;
13:30:14;751.093;43.914;23.773;29.062;24.482;
13:30:15;751.593;45.037;23.773;30.060;24.482;
13:30:15;752.093;46.127;23.794;30.248;24.481;
13:30:16;752.609;46.327;23.794;30.649;24.481;
13:30:16;753.125;46.939;23.786;30.438;24.479;
13:30:17;753.64;47.549;23.786;30.741;24.479;
13:30:17;754.156;46.620;23.786;30.676;24.479;
13:30:18;754.656;46.069;23.786;29.338;24.479;
13:30:18;755.156;44.169;23.798;27.962;24.482;
13:30:19;755.672;43.400;23.798;27.968;24.482;
13:30:20;756.187;43.844;23.788;28.510;24.479;
13:30:20;756.687;46.317;23.788;30.638;24.479;
13:30:21;757.187;47.909;23.788;31.066;24.479;
13:30:21;757.703;47.593;23.788;31.186;24.479;
13:30:22;758.203;47.841;23.790;31.321;24.481;
13:30:22;758.718;47.868;23.790;30.592;24.481;
13:30:23;759.234;44.552;23.785;28.575;24.478;
13:30:23;759.734;43.964;23.785;28.825;24.478;
13:30:24;760.234;44.653;23.779;29.419;24.478;
13:30:24;760.734;46.942;23.779;30.216;24.478;
13:30:25;761.25;48.455;23.779;31.326;24.478;
13:30:25;761.75;48.561;23.779;31.760;24.478;
13:30:26;762.25;47.424;23.784;30.495;24.477;
13:30:26;762.765;48.117;23.784;30.384;24.477;
13:30:27;763.281;45.735;23.772;30.129;24.477;
13:30:27;763.781;45.930;23.772;28.948;24.477;
13:30:28;764.281;43.332;23.772;28.408;24.477;
13:30:28;764.797;45.989;23.772;28.865;24.477;
13:30:29;765.312;46.585;23.784;29.729;24.478;
13:30:29;765.812;46.541;23.784;29.865;24.478;
13:30:30;766.328;47.487;23.779;30.217;24.474;
13:30:30;766.828;48.002;23.779;31.395;24.474;
13:30:31;767.328;48.056;23.799;31.022;24.478;
13:30:31;767.843;46.159;23.799;30.492;24.478;
13:30:32;768.359;44.488;23.799;27.930;24.478;
13:30:32;768.859;42.799;23.799;27.667;24.478;
13:30:33;769.359;46.667;23.799;30.304;24.478;
13:30:33;769.859;46.212;23.789;30.303;24.476;
13:30:34;770.359;48.001;23.789;30.988;24.476;
13:30:34;770.875;46.951;23.793;30.055;24.478;
13:30:35;771.39;48.227;23.793;30.494;24.478;
13:30:35;771.89;45.881;23.793;30.171;24.478;
13:30:36;772.406;47.555;23.793;30.858;24.478;
13:30:36;772.922;46.155;23.788;30.598;24.474;
13:30:37;773.422;46.729;23.788;30.437;24.474;
13:30:37;773.922;46.984;23.785;30.898;24.477;
13:30:38;774.422;45.838;23.785;29.450;24.477;
13:30:38;774.937;47.536;23.787;30.604;24.475;
13:30:39;775.437;48.952;23.787;32.114;24.475;
13:30:39;775.953;49.541;23.787;32.482;24.475;
13:30:40;776.468;49.143;23.787;31.884;24.475;
13:30:40;776.968;47.000;23.776;29.863;24.475;
13:30:41;777.468;46.981;23.776;30.491;24.475;
13:30:41;777.984;46.653;23.786;30.385;24.477;
13:30:42;778.5;47.874;23.786;31.013;24.477;
13:30:42;779.015;46.228;23.772;29.715;24.474;
13:30:43;779.515;47.606;23.772;30.137;24.474;
13:30:43;780.031;48.904;23.772;31.022;24.474;
13:30:44;780.531;47.876;23.772;30.661;24.474;
13:30:44;781.047;48.839;23.796;31.501;24.477;
13:30:45;781.547;46.335;23.796;29.235;24.477;
13:30:45;782.047;46.059;23.796;29.488;24.477;
13:30:46;782.547;47.944;23.788;30.767;24.476;
13:30:46;783.062;48.697;23.788;31.394;24.476;
