sep=;
Time of day;Time (s);LabSmith_4AM01:  1:P23037 (kPa); 1:Comp. Temp (C); 2:P23038 (kPa); 2:Comp. Temp (C);
12:55:01;0;59.845;19.429;41.652;20.602;
12:55:02;1;63.926;19.432;41.382;20.603;
12:55:03;2.016;61.876;19.432;41.564;20.603;
12:55:04;3.032;61.149;19.429;42.924;20.602;
12:55:05;4.032;62.252;19.433;39.982;20.604;
12:55:06;5.047;64.054;19.433;41.706;20.604;
12:55:07;6.047;63.285;19.431;40.488;20.604;
12:55:08;7.047;60.888;19.433;43.015;20.607;
12:55:09;8.063;63.189;19.430;42.297;20.607;
12:55:10;9.079;62.665;19.430;40.453;20.607;
12:55:11;10.079;61.925;19.431;43.076;20.610;
12:55:12;11.094;64.819;19.429;42.073;20.610;
12:55:13;12.094;61.594;19.429;43.206;20.610;
12:55:14;13.11;64.002;19.428;42.500;20.612;
12:55:15;14.125;62.719;19.430;41.033;20.613;
12:55:16;15.141;61.411;19.427;43.291;20.613;
12:55:17;16.141;62.903;19.427;42.190;20.613;
12:55:18;17.141;62.606;19.431;41.006;20.615;
12:55:19;18.157;61.541;19.431;43.372;20.615;
12:55:20;19.172;64.859;19.431;41.951;20.615;
12:55:21;20.172;61.708;19.435;41.529;20.618;
12:55:22;21.172;60.555;19.433;42.566;20.618;
12:55:23;22.188;65.135;19.433;43.253;20.618;
12:55:24;23.204;60.046;19.432;41.662;20.620;
12:55:25;24.219;65.243;19.435;41.700;20.622;
12:55:26;25.219;63.306;19.435;43.374;20.623;
12:55:27;26.235;61.725;19.435;41.362;20.623;
12:55:28;27.25;64.774;19.438;42.792;20.628;
12:55:29;28.266;65.723;19.435;42.629;20.629;
12:55:30;29.266;61.808;19.435;41.664;20.629;
12:55:31;30.282;61.435;19.434;43.239;20.631;
12:55:32;31.282;65.587;19.436;42.654;20.633;
12:55:33;32.297;60.423;19.435;41.336;20.633;
12:55:34;33.313;64.152;19.435;41.607;20.633;
12:55:35;34.329;64.868;19.439;44.620;20.637;
12:55:36;35.344;59.100;19.439;40.981;20.637;
12:55:37;36.344;65.496;19.436;41.838;20.638;
12:55:38;37.36;65.048;19.436;42.367;20.638;
12:55:39;38.375;64.350;19.435;41.429;20.641;
12:55:40;39.391;61.051;19.437;43.211;20.643;
12:55:41;40.391;64.054;19.437;42.731;20.645;
12:55:42;41.407;64.273;19.437;41.090;20.645;
12:55:43;42.422;65.915;19.441;42.740;20.649;
12:55:44;43.438;63.444;19.440;43.627;20.651;
12:55:45;44.438;59.528;19.440;41.588;20.651;
12:55:46;45.454;66.629;19.438;43.071;20.653;
12:55:47;46.469;62.121;19.442;40.879;20.656;
12:55:48;47.485;52.959;19.442;37.014;20.657;
12:55:49;48.485;54.675;19.442;35.238;20.657;
12:55:50;49.5;49.872;19.444;32.436;20.661;
12:55:51;50.516;47.242;19.445;31.637;20.662;
12:55:52;51.516;46.398;19.445;34.348;20.662;
12:55:53;52.516;46.520;19.445;31.883;20.663;
12:55:54;53.532;46.721;19.453;30.222;20.666;
12:55:55;54.547;47.614;19.453;30.793;20.666;
12:55:56;55.547;48.046;19.454;30.375;20.669;
12:55:57;56.547;45.722;19.457;31.363;20.673;
12:55:58;57.547;45.864;19.460;29.754;20.674;
12:55:59;58.563;43.072;19.460;29.182;20.674;
12:56:00;59.563;46.925;19.461;30.265;20.674;
12:56:01;60.563;46.213;19.469;29.955;20.678;
12:56:03;61.579;44.924;19.469;29.278;20.678;
12:56:04;62.594;47.548;19.469;30.281;20.679;
12:56:05;63.594;43.461;19.470;30.279;20.681;
12:56:06;64.594;45.359;19.473;30.816;20.685;
12:56:07;65.61;45.186;19.473;30.348;20.685;
12:56:08;66.625;42.779;19.473;29.497;20.687;
12:56:09;67.625;42.971;19.479;30.205;20.692;
12:56:10;68.625;45.637;19.479;30.210;20.692;
12:56:11;69.625;43.402;19.478;29.613;20.694;
12:56:12;70.641;46.840;19.477;30.895;20.696;
12:56:13;71.641;45.795;19.480;30.133;20.699;
12:56:14;72.641;45.518;19.480;29.874;20.699;
12:56:15;73.657;43.229;19.483;29.907;20.700;
12:56:16;74.672;46.825;19.495;30.790;20.705;
12:56:17;75.688;45.461;19.495;30.562;20.705;
12:56:18;76.688;45.108;19.499;30.544;20.707;
12:56:19;77.704;43.451;19.502;29.241;20.709;
12:56:20;78.719;42.248;19.502;29.577;20.709;
12:56:21;79.735;42.141;19.508;28.021;20.711;
12:56:22;80.735;42.110;19.512;29.413;20.713;
12:56:23;81.75;46.403;19.518;30.074;20.717;
12:56:24;82.766;44.700;19.518;29.953;20.717;
12:56:25;83.766;43.673;19.520;30.135;20.718;
12:56:26;84.782;45.138;19.522;30.561;20.720;
12:56:27;85.782;43.194;19.528;29.273;20.723;
12:56:28;86.797;42.783;19.528;28.597;20.723;
12:56:29;87.813;44.105;19.532;29.844;20.725;
12:56:30;88.829;45.289;19.532;30.019;20.725;
12:56:31;89.829;42.925;19.537;28.755;20.729;
12:56:32;90.844;42.127;19.537;28.318;20.729;
12:56:33;91.86;45.019;19.539;30.400;20.730;
12:56:34;92.875;43.365;19.540;29.549;20.732;
12:56:35;93.875;43.946;19.547;29.002;20.736;
12:56:36;94.875;45.297;19.547;29.230;20.736;
12:56:37;95.891;43.086;19.549;30.125;20.738;
12:56:38;96.907;44.026;19.552;29.211;20.742;
12:56:39;97.907;41.844;19.552;28.830;20.742;
12:56:40;98.922;44.477;19.554;30.459;20.744;
12:56:41;99.922;44.740;19.554;29.390;20.746;
12:56:42;100.938;42.449;19.554;29.213;20.746;
12:56:43;101.954;42.308;19.561;30.120;20.750;
12:56:44;102.954;43.775;19.562;30.212;20.752;
12:56:45;103.969;44.834;19.565;29.426;20.756;
12:56:46;104.969;43.794;19.565;30.507;20.756;
12:56:47;105.985;45.081;19.566;29.463;20.758;
12:56:48;107;44.292;19.565;31.227;20.760;
12:56:49;108;45.669;19.565;30.363;20.760;
12:56:50;109.016;44.742;19.569;28.608;20.763;
12:56:51;110.016;46.099;19.570;30.469;20.765;
12:56:52;111.016;43.256;19.573;29.414;20.770;
12:56:53;112.016;41.982;19.573;29.623;20.770;
12:56:54;113.016;43.356;19.572;30.549;20.772;
12:56:55;114.032;46.902;19.571;31.198;20.774;
12:56:56;115.032;43.650;19.571;30.652;20.774;
12:56:57;116.047;43.241;19.575;29.238;20.778;
12:56:58;117.063;45.936;19.576;31.436;20.780;
12:56:59;118.079;44.028;19.579;29.931;20.784;
12:57:00;119.094;42.521;19.579;29.715;20.784;
12:57:01;120.094;43.756;19.580;30.430;20.785;
12:57:02;121.11;43.899;19.580;30.643;20.787;
12:57:03;122.125;45.234;19.580;30.770;20.787;
12:57:04;123.125;44.212;19.585;30.829;20.790;
12:57:05;124.141;46.024;19.586;29.919;20.793;
12:57:06;125.141;44.835;19.586;31.398;20.793;
12:57:07;126.157;43.647;19.590;29.627;20.796;
12:57:08;127.157;45.181;19.590;30.886;20.797;
12:57:09;128.157;43.663;19.591;31.132;20.799;
12:57:10;129.157;47.377;19.591;31.213;20.799;
12:57:11;130.172;45.324;19.594;30.137;20.801;
12:57:12;131.188;47.011;19.593;31.988;20.800;
12:57:13;132.188;47.540;19.593;37.457;20.800;
12:57:14;133.204;43.761;19.601;29.728;20.806;
12:57:15;134.219;45.793;19.602;29.464;20.808;
12:57:16;135.235;43.650;19.602;29.869;20.808;
12:57:17;136.25;47.931;19.604;30.808;20.812;
12:57:18;137.25;45.826;19.607;31.016;20.815;
12:57:19;138.266;45.677;19.610;30.241;20.816;
12:57:20;139.266;46.615;19.610;31.298;20.816;
12:57:21;140.266;46.834;19.616;30.860;20.821;
12:57:22;141.282;45.131;19.617;30.392;20.822;
12:57:23;142.282;47.656;19.617;31.473;20.822;
12:57:24;143.282;46.688;19.618;30.591;20.824;
12:57:25;144.297;46.824;19.618;33.882;20.824;
12:57:26;145.313;47.059;19.623;30.804;20.828;
12:57:27;146.329;45.492;19.626;31.941;20.831;
12:57:28;147.344;44.990;19.626;30.388;20.831;
12:57:29;148.36;43.910;19.631;29.605;20.835;
12:57:30;149.36;43.798;19.632;30.129;20.836;
12:57:31;150.36;47.453;19.632;31.690;20.836;
12:57:32;151.375;45.314;19.633;30.106;20.837;
12:57:33;152.375;43.995;19.639;29.712;20.840;
12:57:34;153.391;47.297;19.642;30.896;20.842;
12:57:35;154.407;44.911;19.642;31.589;20.842;
12:57:36;155.422;44.129;19.647;30.961;20.847;
12:57:37;156.438;44.404;19.649;29.619;20.849;
12:57:38;157.454;46.062;19.649;31.443;20.849;
12:57:39;158.454;46.171;19.650;31.245;20.851;
12:57:40;159.469;45.278;19.655;30.797;20.855;
12:57:41;160.485;42.748;19.658;29.552;20.857;
12:57:42;161.5;45.495;19.658;31.408;20.857;
12:57:43;162.5;45.087;19.664;31.360;20.862;
12:57:44;163.516;44.294;19.666;30.981;20.864;
12:57:45;164.516;48.081;19.666;30.691;20.864;
12:57:46;165.516;44.976;19.668;31.333;20.868;
12:57:47;166.532;43.468;19.673;30.784;20.871;
12:57:48;167.532;43.987;19.676;29.081;20.874;
12:57:49;168.547;45.965;19.676;31.127;20.874;
12:57:50;169.547;44.990;19.681;30.597;20.878;
12:57:51;170.563;46.331;19.682;30.913;20.879;
12:57:53;171.579;43.048;19.682;29.280;20.879;
12:57:54;172.594;46.812;19.684;30.727;20.881;
12:57:55;173.594;45.116;19.688;30.744;20.884;
12:57:56;174.61;43.956;19.688;30.818;20.884;
12:57:57;175.61;45.146;19.689;30.741;20.885;
12:57:58;176.625;46.015;19.696;30.001;20.889;
12:57:59;177.625;42.100;19.698;29.158;20.890;
12:58:00;178.641;41.872;19.698;29.090;20.890;
12:58:01;179.641;46.988;19.704;31.179;20.895;
12:58:02;180.657;46.288;19.706;31.070;20.897;
12:58:03;181.672;45.339;19.706;30.264;20.897;
12:58:04;182.672;42.514;19.709;29.553;20.900;
12:58:05;183.688;45.001;19.713;29.434;20.902;
12:58:06;184.704;44.204;19.714;30.677;20.905;
12:58:07;185.704;42.865;19.714;30.202;20.905;
12:58:08;186.719;44.087;19.719;30.271;20.908;
12:58:09;187.719;42.733;19.722;29.074;20.909;
12:58:10;188.735;42.662;19.722;28.954;20.909;
12:58:11;189.75;41.818;19.728;26.232;20.913;
12:58:12;190.75;44.108;19.729;29.490;20.913;
12:58:13;191.766;44.146;19.729;29.412;20.913;
12:58:14;192.782;43.513;19.732;28.484;20.916;
12:58:15;193.782;44.276;19.737;28.195;20.918;
12:58:16;194.797;42.826;19.738;29.530;20.920;
12:58:17;195.813;42.274;19.738;29.041;20.920;
12:58:18;196.813;41.593;19.747;28.700;20.924;
12:58:19;197.829;41.246;19.749;27.538;20.926;
12:58:20;198.829;42.497;19.749;29.156;20.926;
12:58:21;199.844;41.208;19.754;28.157;20.929;
12:58:22;200.86;41.093;19.757;28.286;20.930;
12:58:23;201.875;44.436;19.759;29.635;20.931;
12:58:24;202.891;43.265;19.759;29.648;20.931;
12:58:25;203.907;43.093;19.764;29.237;20.934;
12:58:26;204.907;41.691;19.766;29.147;20.935;
12:58:27;205.922;41.941;19.766;28.937;20.935;
12:58:28;206.938;40.737;19.766;27.994;20.935;
12:58:29;207.954;42.540;19.773;28.272;20.939;
12:58:30;208.969;41.503;19.774;27.886;20.940;
12:58:31;209.969;44.612;19.778;29.366;20.940;
12:58:32;210.969;44.362;19.778;29.551;20.940;
12:58:33;211.985;43.656;19.783;29.128;20.939;
12:58:34;213;41.280;19.785;28.389;20.939;
12:58:35;214.016;44.645;19.785;28.448;20.939;
12:58:36;215.032;43.757;19.795;28.225;20.942;
12:58:37;216.047;44.574;19.797;28.488;20.944;
12:58:38;217.063;43.141;19.802;29.826;20.946;
12:58:39;218.079;43.297;19.802;28.774;20.946;
12:58:40;219.079;42.152;19.805;28.176;20.946;
12:58:41;220.079;41.130;19.807;27.648;20.945;
12:58:42;221.079;42.023;19.807;28.785;20.945;
12:58:43;222.094;43.944;19.814;29.709;20.946;
12:58:44;223.094;44.122;19.816;28.949;20.947;
12:58:45;224.094;42.554;19.816;29.618;20.947;
12:58:46;225.11;42.142;19.820;28.519;20.950;
12:58:47;226.125;40.337;19.822;28.114;20.950;
12:58:48;227.125;40.456;19.822;27.695;20.951;
12:58:49;228.141;40.976;19.822;28.244;20.951;
12:58:50;229.157;44.832;19.826;29.675;20.953;
12:58:51;230.157;42.093;19.826;28.650;20.953;
12:58:52;231.172;41.651;19.826;28.422;20.953;
12:58:53;232.188;44.835;19.832;29.617;20.956;
12:58:54;233.188;42.587;19.832;29.635;20.956;
12:58:55;234.204;43.110;19.832;28.828;20.958;
12:58:56;235.219;43.410;19.832;28.822;20.958;
12:58:57;236.235;42.623;19.835;29.671;20.960;
12:58:58;237.235;43.259;19.835;29.395;20.961;
12:58:59;238.25;43.736;19.835;28.864;20.961;
12:59:00;239.266;43.197;19.840;29.069;20.966;
12:59:01;240.282;41.929;19.839;28.920;20.966;
12:59:02;241.297;40.932;19.839;28.516;20.968;
12:59:03;242.313;41.869;19.839;28.613;20.968;
12:59:04;243.313;45.240;19.844;29.346;20.970;
12:59:05;244.329;43.032;19.846;29.814;20.972;
12:59:06;245.344;43.582;19.846;29.297;20.972;
12:59:07;246.344;42.662;19.848;27.892;20.974;
12:59:08;247.36;45.145;19.849;29.903;20.975;
12:59:09;248.36;44.485;19.849;29.651;20.975;
12:59:10;249.375;42.255;19.849;29.068;20.975;
12:59:11;250.375;45.003;19.854;29.814;20.977;
12:59:12;251.391;41.845;19.854;28.165;20.978;
12:59:13;252.407;40.936;19.854;27.703;20.978;
12:59:14;253.407;44.614;19.855;28.393;20.979;
12:59:15;254.422;43.465;19.857;30.090;20.980;
12:59:16;255.422;42.957;19.857;29.695;20.980;
12:59:17;256.438;42.276;19.858;29.395;20.981;
12:59:18;257.454;42.241;19.862;28.336;20.984;
12:59:19;258.469;44.419;19.861;29.838;20.983;
12:59:20;259.469;45.004;19.861;29.796;20.983;
12:59:21;260.485;44.974;19.861;29.614;20.983;
12:59:22;261.5;42.066;19.865;28.696;20.984;
12:59:23;262.5;45.662;19.865;29.204;20.984;
12:59:24;263.516;43.649;19.867;28.439;20.985;
12:59:25;264.532;43.465;19.869;30.281;20.988;
12:59:26;265.547;43.147;19.869;28.826;20.988;
12:59:27;266.563;45.656;19.870;29.205;20.989;
12:59:29;267.579;43.177;19.870;29.511;20.989;
12:59:30;268.579;45.635;19.876;30.050;20.991;
12:59:31;269.594;43.420;19.876;29.392;20.991;
12:59:32;270.594;44.845;19.876;29.925;20.991;
12:59:33;271.61;45.691;19.876;30.176;20.990;
12:59:34;272.625;45.005;19.875;29.305;20.990;
12:59:35;273.625;45.647;19.875;30.144;20.990;
12:59:36;274.641;43.308;19.880;30.280;20.991;
12:59:37;275.657;42.501;19.881;28.827;20.992;
12:59:38;276.672;45.425;19.883;29.643;20.993;
12:59:39;277.672;44.746;19.883;29.906;20.993;
12:59:40;278.688;45.425;19.885;30.181;20.992;
12:59:41;279.704;43.313;19.887;29.707;20.992;
12:59:42;280.704;46.082;19.887;30.494;20.992;
12:59:43;281.719;46.096;19.895;30.248;20.992;
12:59:44;282.735;43.306;19.898;28.774;20.991;
12:59:45;283.75;46.263;19.904;30.361;20.993;
12:59:46;284.766;44.239;19.904;30.411;20.993;
12:59:47;285.766;44.066;19.907;30.118;20.993;
12:59:48;286.782;44.429;19.910;28.952;20.994;
12:59:49;287.782;44.712;19.910;29.972;20.994;
12:59:50;288.797;45.694;19.915;30.128;20.994;
12:59:51;289.813;45.262;19.916;30.107;20.993;
12:59:52;290.813;42.246;19.916;29.065;20.993;
12:59:53;291.829;42.202;19.923;29.013;20.996;
12:59:54;292.844;44.878;19.925;29.642;20.995;
12:59:55;293.844;43.083;19.927;29.930;20.996;
12:59:56;294.86;43.146;19.927;29.838;20.996;
12:59:57;295.875;44.299;19.930;28.759;20.997;
12:59:58;296.875;43.456;19.930;30.217;20.997;
12:59:59;297.891;45.320;19.930;30.058;20.997;
13:00:00;298.907;43.828;19.935;29.279;21.000;
13:00:01;299.907;42.365;19.934;29.182;21.000;
13:00:02;300.922;44.822;19.934;30.122;21.000;
13:00:03;301.938;45.083;19.935;29.942;21.000;
13:00:04;302.938;43.064;19.937;29.961;21.000;
13:00:05;303.954;42.591;19.939;29.455;20.999;
13:00:06;304.969;42.175;19.939;28.593;20.999;
13:00:07;305.969;45.176;19.940;28.742;21.000;
13:00:08;306.985;46.024;19.941;29.325;21.000;
13:00:09;308;44.576;19.941;29.906;21.000;
13:00:10;309.016;45.500;19.941;30.197;21.000;
13:00:11;310.016;44.710;19.943;29.751;21.002;
13:00:12;311.016;42.805;19.942;29.064;21.002;
13:00:13;312.032;42.463;19.942;29.399;21.002;
13:00:14;313.047;44.977;19.942;28.949;21.001;
13:00:15;314.047;45.033;19.945;28.903;21.004;
13:00:16;315.063;45.481;19.945;29.925;21.004;
13:00:17;316.063;43.363;19.945;30.056;21.004;
13:00:18;317.079;43.182;19.945;29.719;21.004;
13:00:19;318.094;42.323;19.948;28.442;21.006;
13:00:20;319.094;43.174;19.948;29.379;21.006;
13:00:21;320.11;43.574;19.946;29.699;21.005;
13:00:22;321.125;42.790;19.945;29.060;21.004;
13:00:23;322.141;44.935;19.945;29.883;21.004;
13:00:24;323.141;43.350;19.950;29.479;21.007;
13:00:25;324.141;41.898;19.950;28.445;21.007;
13:00:26;325.157;45.711;19.949;28.976;21.006;
13:00:27;326.172;44.574;19.948;30.498;21.004;
13:00:28;327.172;43.404;19.948;30.199;21.004;
13:00:29;328.188;44.890;19.953;29.608;21.006;
13:00:30;329.188;43.784;19.953;29.356;21.005;
13:00:31;330.188;42.590;19.952;29.529;21.005;
13:00:32;331.204;41.808;19.952;28.653;21.005;
13:00:33;332.204;44.111;19.957;29.396;21.008;
13:00:34;333.204;42.798;19.957;29.314;21.009;
13:00:35;334.204;44.805;19.957;28.858;21.009;
13:00:36;335.219;44.283;19.958;28.438;21.009;
13:00:37;336.235;43.407;19.964;28.276;21.013;
13:00:38;337.25;45.358;19.964;30.048;21.013;
13:00:39;338.25;43.615;19.965;29.568;21.014;
13:00:40;339.266;43.466;19.964;29.520;21.013;
13:00:41;340.282;44.840;19.970;29.667;21.016;
13:00:42;341.297;43.952;19.970;28.731;21.016;
13:00:43;342.297;43.780;19.970;29.359;21.015;
13:00:44;343.313;42.448;19.971;29.124;21.013;
13:00:45;344.329;41.964;19.971;28.261;21.013;
13:00:46;345.329;45.389;19.978;29.138;21.015;
13:00:47;346.344;44.198;19.983;28.458;21.015;
13:00:48;347.36;43.940;19.988;28.214;21.015;
13:00:49;348.36;45.349;19.988;29.774;21.015;
13:00:50;349.375;45.321;19.993;29.906;21.016;
13:00:51;350.375;40.753;19.997;27.883;21.016;
13:00:52;351.391;41.371;19.997;28.593;21.016;
13:00:53;352.407;42.201;20.000;28.956;21.016;
13:00:54;353.422;44.711;20.003;29.412;21.018;
13:00:55;354.422;43.516;20.008;28.623;21.020;
13:00:56;355.422;43.599;20.008;29.780;21.020;
13:00:57;356.422;43.035;20.010;29.362;21.021;
13:00:58;357.438;42.490;20.010;29.081;21.022;
13:00:59;358.438;42.690;20.010;28.640;21.022;
13:01:00;359.454;44.040;20.016;29.264;21.024;
13:01:01;360.469;42.874;20.016;28.949;21.025;
13:01:02;361.485;43.371;20.016;28.768;21.025;
13:01:03;362.5;43.913;20.016;28.862;21.025;
13:01:04;363.516;41.368;20.022;28.289;21.028;
13:01:05;364.516;42.887;20.022;27.990;21.029;
13:01:06;365.532;41.978;20.022;27.782;21.029;
13:01:07;366.532;44.354;20.023;28.591;21.030;
13:01:08;367.547;43.817;20.025;29.561;21.032;
13:01:09;368.563;40.951;20.025;28.138;21.032;
13:01:11;369.563;42.026;20.027;28.737;21.033;
13:01:12;370.579;44.660;20.028;29.768;21.033;
13:01:13;371.594;43.722;20.028;29.405;21.034;
13:01:14;372.61;43.459;20.028;29.022;21.034;
13:01:15;373.61;40.960;20.032;27.602;21.036;
13:01:16;374.625;43.227;20.032;28.424;21.037;
13:01:17;375.641;41.442;20.032;27.915;21.037;
13:01:18;376.641;41.224;20.030;28.515;21.037;
13:01:19;377.641;43.972;20.035;29.555;21.040;
13:01:20;378.657;45.047;20.035;29.935;21.040;
13:01:21;379.672;44.169;20.035;29.043;21.040;
13:01:22;380.672;43.705;20.034;29.281;21.040;
13:01:23;381.688;42.939;20.034;28.205;21.040;
13:01:24;382.704;41.966;20.033;28.979;21.042;
13:01:25;383.704;41.201;20.033;27.516;21.042;
13:01:26;384.719;43.273;20.033;27.971;21.043;
13:01:27;385.735;45.379;20.032;29.569;21.043;
13:01:28;386.735;44.423;20.032;29.012;21.043;
13:01:29;387.75;40.684;20.029;27.538;21.042;
13:01:30;388.766;42.051;20.030;28.731;21.043;
13:01:31;389.782;44.460;20.027;29.681;21.043;
13:01:32;390.797;42.443;20.027;29.043;21.043;
13:01:33;391.813;41.118;20.023;28.009;21.043;
13:01:34;392.829;42.732;20.025;29.507;21.045;
13:01:35;393.829;42.283;20.025;29.240;21.045;
13:01:36;394.844;42.114;20.022;28.039;21.045;
13:01:37;395.844;41.752;20.021;28.678;21.044;
13:01:38;396.844;44.465;20.020;28.379;21.047;
13:01:39;397.86;41.663;20.020;28.597;21.047;
13:01:40;398.86;40.408;20.018;27.993;21.048;
13:01:41;399.875;44.485;20.017;29.532;21.049;
13:01:42;400.875;44.281;20.017;29.274;21.049;
13:01:43;401.891;40.617;20.013;28.050;21.051;
13:01:44;402.907;43.498;20.014;27.881;21.053;
13:01:45;403.922;43.432;20.014;29.536;21.053;
13:01:46;404.922;42.768;20.011;29.418;21.055;
13:01:47;405.922;41.885;20.007;29.143;21.056;
13:01:48;406.938;42.523;20.009;29.343;21.059;
13:01:49;407.938;42.184;20.009;28.138;21.059;
13:01:50;408.938;43.397;20.006;29.392;21.060;
13:01:51;409.938;42.761;20.004;28.700;21.060;
13:01:52;410.954;44.815;20.004;29.691;21.060;
13:01:53;411.954;43.240;20.005;29.345;21.063;
13:01:54;412.969;44.650;20.004;28.899;21.064;
13:01:55;413.985;44.443;20.004;28.561;21.064;
13:01:56;415;43.492;20.003;30.118;21.065;
13:01:57;416.016;42.473;20.002;29.149;21.067;
13:01:58;417.016;42.751;20.004;29.328;21.069;
13:01:59;418.032;43.628;20.004;29.215;21.069;
13:02:00;419.047;42.742;20.002;29.233;21.070;
13:02:01;420.063;41.775;20.001;28.627;21.070;
13:02:02;421.063;41.348;20.001;28.740;21.070;
13:02:03;422.079;45.555;20.002;30.153;21.073;
13:02:04;423.079;44.235;20.001;30.082;21.073;
13:02:05;424.079;42.711;20.001;29.692;21.075;
13:02:06;425.094;43.461;20.001;28.258;21.075;
13:02:07;426.11;44.146;20.001;30.069;21.077;
13:02:08;427.125;43.016;20.003;30.018;21.079;
13:02:09;428.125;43.328;20.003;29.362;21.079;
13:02:10;429.125;41.077;20.002;27.607;21.080;
13:02:11;430.141;44.251;19.999;29.111;21.079;
13:02:12;431.157;43.880;19.999;29.420;21.079;
13:02:13;432.157;41.334;20.001;28.336;21.081;
13:02:14;433.172;43.314;19.999;29.520;21.080;
13:02:15;434.188;42.996;19.997;29.470;21.080;
13:02:16;435.204;42.069;19.997;29.250;21.080;
13:02:17;436.204;42.653;20.000;28.973;21.082;
13:02:18;437.219;42.341;19.998;28.230;21.081;
13:02:19;438.219;41.688;19.998;28.852;21.081;
13:02:20;439.219;40.767;19.997;28.082;21.079;
13:02:21;440.219;41.254;19.997;28.561;21.081;
13:02:22;441.235;43.368;19.996;29.392;21.081;
13:02:23;442.235;43.677;19.996;29.460;21.081;
13:02:24;443.25;43.489;19.996;28.045;21.082;
13:02:25;444.25;43.299;19.995;29.441;21.084;
13:02:26;445.266;44.442;19.995;28.406;21.084;
13:02:27;446.282;44.544;19.995;28.531;21.084;
13:02:28;447.297;44.127;19.998;28.041;21.086;
13:02:29;448.297;42.292;19.997;28.922;21.087;
13:02:30;449.313;44.914;19.996;29.529;21.087;
13:02:31;450.329;44.010;19.996;29.145;21.087;
13:02:32;451.344;44.565;20.000;29.379;21.089;
13:02:33;452.36;43.988;19.997;29.409;21.088;
13:02:34;453.375;41.468;19.997;28.339;21.088;
13:02:35;454.391;40.179;19.995;28.068;21.088;
13:02:36;455.391;42.449;19.998;28.034;21.091;
13:02:37;456.407;44.485;19.998;28.370;21.090;
13:02:38;457.422;43.454;19.998;28.071;21.090;
13:02:39;458.438;40.034;19.999;26.986;21.090;
13:02:40;459.454;40.208;19.999;27.575;21.091;
13:02:41;460.454;42.393;19.999;28.960;21.091;
13:02:42;461.454;40.861;20.002;28.233;21.091;
13:02:43;462.454;40.459;20.003;28.061;21.092;
13:02:44;463.469;44.833;20.003;28.883;21.092;
13:02:45;464.485;42.669;20.002;29.449;21.091;
13:02:46;465.485;42.885;20.006;28.103;21.093;
13:02:47;466.5;43.228;20.003;28.059;21.092;
13:02:48;467.516;44.032;20.003;28.345;21.092;
13:02:49;468.532;40.409;20.000;27.571;21.091;
13:02:50;469.532;39.243;20.003;26.583;21.094;
13:02:51;470.547;40.770;20.003;27.454;21.094;
13:02:52;471.547;42.547;20.001;28.678;21.093;
13:02:53;472.547;39.509;20.001;27.225;21.093;
13:02:54;473.563;43.115;20.002;28.005;21.095;
13:02:56;474.579;39.885;20.002;27.756;21.095;
13:02:57;475.594;41.743;20.002;27.583;21.095;
13:02:58;476.594;39.524;20.003;27.463;21.096;
13:02:59;477.61;40.303;20.003;28.126;21.096;
13:03:00;478.625;41.620;20.003;27.860;21.097;
13:03:01;479.641;41.645;20.006;28.591;21.098;
13:03:02;480.641;40.070;20.005;27.763;21.098;
13:03:03;481.657;40.130;20.005;27.757;21.098;
13:03:04;482.657;43.062;20.004;29.079;21.097;
13:03:05;483.672;44.424;20.006;29.076;21.100;
13:03:06;484.672;41.366;20.006;29.087;21.100;
13:03:07;485.688;42.776;20.006;29.225;21.101;
13:03:08;486.688;42.183;20.007;29.278;21.101;
13:03:09;487.704;42.745;20.006;29.024;21.100;
13:03:10;488.704;42.724;20.006;28.395;21.100;
13:03:11;489.719;42.833;20.009;28.394;21.100;
13:03:12;490.735;40.932;20.008;28.100;21.099;
13:03:13;491.75;40.454;20.008;28.029;21.099;
13:03:14;492.75;41.261;20.007;27.260;21.098;
13:03:15;493.766;43.805;20.011;27.955;21.099;
13:03:16;494.782;44.049;20.011;28.677;21.099;
13:03:17;495.797;43.613;20.011;27.914;21.099;
13:03:18;496.797;42.749;20.011;27.574;21.099;
13:03:19;497.813;44.464;20.014;28.722;21.100;
13:03:20;498.813;42.087;20.014;28.651;21.100;
13:03:21;499.829;40.372;20.015;28.001;21.099;
13:03:22;500.829;41.280;20.016;28.536;21.099;
13:03:23;501.844;44.496;20.016;29.300;21.099;
13:03:24;502.844;42.619;20.016;28.373;21.099;
13:03:25;503.86;42.171;20.017;27.381;21.100;
13:03:26;504.86;44.105;20.017;29.078;21.100;
13:03:27;505.86;43.017;20.017;29.389;21.100;
13:03:28;506.875;43.793;20.015;28.572;21.098;
13:03:29;507.891;41.527;20.019;29.000;21.100;
13:03:30;508.907;44.336;20.019;29.443;21.100;
13:03:31;509.922;44.142;20.017;29.334;21.099;
13:03:32;510.938;40.162;20.017;27.081;21.099;
13:03:33;511.938;40.301;20.017;27.904;21.098;
13:03:34;512.954;44.158;20.017;29.268;21.098;
13:03:35;513.954;42.181;20.018;29.072;21.100;
13:03:36;514.969;42.666;20.019;28.756;21.100;
13:03:37;515.969;42.228;20.019;29.181;21.101;
13:03:38;516.985;42.788;20.019;29.031;21.101;
13:03:39;518;43.817;20.018;28.955;21.102;
13:03:40;519;43.006;20.022;28.810;21.103;
13:03:41;520.016;44.135;20.022;29.162;21.103;
